분야,검색어,회사명,직무명,Gen_AI 언급수,Foundation 언급수,Gen_AI 툴,Foundation 툴,링크
영상_광고,영상 편집 콘텐츠,주식회사 에이치솔루션,병의원 마케팅 대행사 영상파트 PD/PM 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52458280&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)토마토렌트카,유튜브 컨텐츠 기획 및 제작 담당자 모집,0,2,,"일러스트, 포토샵",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52428560&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,클리더스홀딩스㈜,리더스피부과 편집디자이너 경력직 채용 I 영상편집 가능자 우대,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52369229&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)아이엠비코리아,프리미어 컷편집 경력자 모집중입니다,0,1,,프리미어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52324127&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)파인드디앤서,[BLANCDIVA] 콘텐츠팀 바이럴 영상 제작자(팀원),0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52556464&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)마제스타지,[MAZE] 광고/홍보영상/모션그래픽 디자이너 [경력] 모집합니다.,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52398060&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)마제스타지,[MAZE] 광고/홍보/TVCF/유튜브/AI콘텐츠 편집감독[경력] 모집,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52522630&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)앤피오,"[앤피오 Ent.] 홍보팀 (영상, 사진 촬영 및 편집) 경력자 채용",0,1,,포토샵,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52218142&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)정례,[마케팅팀] 뷰티/병의원 영상 크리에이터 모집,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52555253&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,채비(주),"커뮤니케이션팀(SNS, 콘텐츠 기획)",0,2,,"R, 데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52350752&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)가리온컴퍼니,[(주) 가리온컴퍼니] 영상제작 PD(기획/연출/촬영/편집) 모집,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52277242&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)피아이코퍼레이션,[사세확장] 콘텐츠 제작 PD 신규 채용 합니다,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52451660&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,하루플란트치과의원,[강남역 하루플란트치과] 영상 콘텐츠 제작 경력 정규직 채용,0,1,,프리미어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52099835&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)엘에스제이글로벌,[영상콘텐츠제작] 영상팀 콘텐츠 PD 채용,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52510838&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)팀오투,[카모아] 영상 제작자 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52251400&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)에스엘엘,[경력] 생럭슈 패션브랜드 온라인/웹 콘텐츠 디자이너,0,3,,"R, Illustrator, Photoshop",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52468657&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)스페이스플래닝,[스페이스플래닝] 영상 콘텐츠PD 경력 채용,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52275966&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)삼쩜일사,SNS/숏폼 마케팅 콘텐츠 영상 편집자를 모집합니다,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52417529&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,다온메디,병원전문] 콘텐츠제작 영상사업부 채용 (영상편집 촬영),0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52397024&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,오앤의원,"[피부과] 영상콘텐츠 편집, 영상촬영 및 기획자 모집",0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52544955&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)엔엠더블유,"[NMW] 패션, 뷰티 영상 제작 편집자 (경력)",0,2,,"R, 포토샵",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52357087&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)네스트랩,[(주)네스트랩] 영상 제작 PD 정규직 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52165449&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)엔티엔코리아,[레디보이] 컨텐츠 크리에이터(경력),0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52398681&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,글로비지테라안티에이징의원,"[글로비지테라] 영상 콘텐츠 편집, 영상 기획자 모집",0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52542523&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)에제드,에제드 미디어커머스팀 콘텐츠 기획자,0,1,,데이터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52362323&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=4fafe3ba-7bac-46f3-9295-9ead2a4c898d
영상_광고,영상 편집 콘텐츠,(주)지니픽,'GiniGEN.AI' 와 함께 할 AI 영상 제작 파트 채용,1,2,프롬프트,"프리미어, 포토샵",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52087098&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)원니스코리아,AI 영상 디렉터 채용 (경력직),1,2,프롬프트,"프리미어, R",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52472224&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,제이씨엔컴퍼니 로코퍼레이션,[JC&Company PD모집] 미국계 회계 법인 유튜브 기획/촬영/편집,0,1,,데이터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52395850&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,현대자동차(주),[현대자동차] 사내방송 PD 계약직 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52518505&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)7일,"[스타트업, 경력무관] 이러닝 콘텐츠 제작(영상촬영/편집)",0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52475885&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)사주연,[정규직] 영상편집자 채용 유튜브 콘텐츠 제작팀에서 함께하실분,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52386776&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,주식회사 테이크원컴퍼니,"콘텐츠 PD 모집 (예능 기획/제작, 숏폼 기획/편집)",0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52253846&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,주식회사 휴비즈,콘텐츠 마케터 신입 및 경력사원 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51854033&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)엘리엇,[광고회사] ART(아트)팀 경력,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52381701&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)팀민트,[팀민트] 아트디렉터(영상 분야) 경력 채용,2,4,"Midjourney, Firefly","R, Illustrator, Photoshop, Premiere",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52459192&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,엣지22(EDGE22),영상 편집 디자이너 모션그래픽 경력직 채용 - EDGE22,0,1,,OA,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52060275&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)한섬,㈜한섬 콘텐츠파트 아르바이트 채용,0,3,,"프리미어, R, 포토샵",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52491793&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,메가스터디교육(주),[메가스터디교육] 영상편집 아르바이트 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52491417&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)미밍,영상편집 및 컨텐츠기획자,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52310514&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)제이엠더블유,"2025 (주)제이엠더블유 브랜드 부문(마케팅, 콘텐츠) 채용",0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52394628&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)어비스컴퍼니,[어비스컴퍼니] 마케팅실: 유통프로모션팀 경력 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52327790&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)에듀스파박문각,박문각출판 유튜브 채널 관리자 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52532881&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)와이위,2025 (주)와이위 아트디렉터(영상 디자이너) 채용 (경력-팀장급),0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52207435&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,(주)바로엔터테인먼트,[바로엔터테인먼트] 홍보마케팅팀 콘텐츠담당 채용(경력),0,5,,"R, Illustrator, Premiere, After Effects, Photoshop",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52401074&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
영상_광고,영상 편집 콘텐츠,주식회사어센드엔터테인먼트,[어센드엔터테인먼트] 영상 담당자 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52473195&location=ts&searchword=%EC%98%81%EC%83%81+%ED%8E%B8%EC%A7%91+%EC%BD%98%ED%85%90%EC%B8%A0&searchType=search&paid_fl=n&search_uuid=fad6d756-123e-4026-bc5f-abf6e56ef7ca
경영_글로벌,해외 영업 기획,(주)스킨푸드,(주)스킨푸드 영업기획(해외) 경력직 채용,0,2,,"R, ERP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52472325&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)시울프마린,[(주)시울프마린 기획개발 / 해외영업 경력 채용,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52309068&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주) 비알팜,마케팅기획/해외영업/에스테틱국내영업(MR)/웹관리자(온라인MD)/수행비서 채용,0,7,,"R, Illustrator, 포토샵, Premiere, After Effects, Photoshop, PPT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52158651&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,메디사피엔스(주),전략기획 및 해외영업 담당자 경력 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52099603&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)블루버드,해외영업 BD 담당자 채용 - Pre-Sales 주도(기술영업 중심),0,4,,"Excel, PowerPoint, ERP, R",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52148196&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,㈜서흥,해외영업 부문 사원 모집,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52485629&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,에드워드코리아(주),에드워드 기술영업 (Sales Engineer) 채용,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52553485&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,동아제약(주),[동아제약] 생활/건강 cat 영업팀장 채용,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52505259&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,한국단자공업(주),자동차 전장부품 해외영업 관리자급 모집,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52289738&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,두나무(주),[두나무] 업사이드 아카데미 기획 운영 담당자,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52350728&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,한국이콜랩(유),[외국계 화학] 각 부문 신입/경력 채용,0,9,,"엑셀, Excel, Data, PowerPoint, ERP, R, 데이터, OA, SAP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52426959&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,농업회사법인(주)더기반,농업회사법인(주)더기반 해외영업기획,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52429401&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)한국비엠아이,(주)한국비엠아이 영업·마케팅본부 공개채용,0,1,,R,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52217761&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)원익피앤이,영업 2G 해외영업 경력직 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52321061&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)토비스,영업관리 계약직 채용,0,3,,"엑셀, 데이터, PPT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52492030&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)원익피앤이,영업 1G 국내영업 경력직 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52371026&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
경영_글로벌,해외 영업 기획,(주)발렉스특수물류,[여의도/팬택계열] 법인영업 경력사원 모집,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52543790&location=ts&searchword=%ED%95%B4%EC%99%B8+%EC%98%81%EC%97%85+%EA%B8%B0%ED%9A%8D&searchType=search&paid_fl=n&search_uuid=d5e00661-6eb3-4e94-a3b9-93fce4b228e0
